Timestamp,LeftHip_pitch,LeftHip_roll,LeftHip_yaw,LeftKnee_flexion,LeftAnkle_pitch,LeftAnkle_roll,RightHip_pitch,RightHip_roll,RightHip_yaw,RightKnee_flexion,RightAnkle_pitch,RightAnkle_roll,LeftShoulder_pitch,LeftShoulder_roll,LeftShoulder_yaw,LeftElbow_flexion,RightShoulder_pitch,RightShoulder_roll,RightShoulder_yaw,RightElbow_flexion,LeftWrist_pronation,RightWrist_pronation,Waist_yaw
766.6033057851239,-7.349216,-7.010772,6.140918,0,-5.381721,0.6904899,7.478032,6.131338,4.178749,27.98775,6.465203,2.473646,18.072,8.124002,-11.21822,74.58176,17.69279,8.992851,9.18268,63.08289,0,0,-10.905309
799.9338842975205,-7.431231,-7.046686,6.227024,0,-5.308362,0.7241871,7.043669,6.23654,4.727375,27.28789,6.249746,2.500411,17.89604,8.065796,-10.84363,74.60608,17.43476,8.91652,8.679523,62.74287,0,0,-11.246738
833.2644628099173,-7.568827,-6.998596,6.363346,0,-5.282793,0.6991355,6.618765,6.20726,5.078483,26.68415,6.043708,2.475678,17.9234,8.077374,-10.38342,74.32066,17.1041,8.658323,8.47217,62.52416,0,0,-11.84573
866.5950413223139,-7.73964,-6.858493,6.590648,0,-5.379353,0.6056224,6.257176,6.021178,5.119368,26.23528,5.845329,2.400467,18.18657,8.202361,-9.863414,73.69242,16.69329,8.258517,8.530456,62.37252,0,0,-12.715116
899.9256198347107,-7.94631,-6.653601,6.940909,0,-5.59058,0.4860627,5.813015,5.723876,4.982283,25.68397,5.643232,2.321729,18.60294,8.459837,-9.391297,72.86665,16.25634,7.697405,8.986115,62.20302,0,0,-13.744239
933.2561983471073,-8.233803,-6.424493,7.3466,0,-5.83022,0.3890293,5.079293,5.38779,4.859542,24.74769,5.416201,2.279703,19.00203,8.826458,-9.100896,72.02589,15.87468,6.893697,10.07817,61.94469,0,0,-14.732326
966.5867768595041,-8.66635,-6.195755,7.560292,0,-6.005867,0.3129251,4.000075,5.063781,4.803465,23.46792,5.166988,2.254643,19.23037,9.202954,-9.053087,71.24069,15.63497,5.826386,11.8674,61.53403,0,0,-15.442548
999.9173553719007,-9.22471,-5.95312,7.332377,0,-6.087404,0.2016333,2.781504,4.748644,4.72381,22.21215,4.928713,2.18069,19.33636,9.455131,-9.206623,70.44583,15.64114,4.628932,14.04365,60.98165,0,0,-15.729872
1033.2479338842975,-8.56997,-5.53232,6.822657,2.377429,-4.944864,-0.01290823,1.8426,4.418572,4.588042,21.48449,4.772124,1.996098,19.57151,9.524273,-9.446379,69.53751,15.92507,3.492502,16.11953,60.4543,0,-0.01978234,-15.659477
1066.5785123966941,-6.287902,-4.960134,6.393779,7.472624,-2.554816,-0.3810176,1.698235,4.090778,4.500281,21.77584,4.752131,1.668366,20.17165,9.467222,-9.631189,68.44489,16.37521,2.546067,17.71886,60.16454,0,0,-15.492125
1099.9090909090908,-3.4431,-4.420336,6.338988,12.70562,-0.3189811,-0.9086191,2.874942,3.864886,4.691019,23.63135,4.935783,1.21469,21.19393,9.369994,-9.671984,67.16196,16.89241,1.867917,18.69175,60.10172,0,0,-15.489699
1133.2396694214874,0.249446,-3.883995,6.939524,18.42717,1.977442,-1.583398,7.10172,4.201926,6.873551,28.6552,5.18323,0.5435101,22.50861,9.26792,-9.556643,65.76012,17.4631,1.478829,19.18988,60.00026,0,0,-15.727482
1166.5702479338843,3.943374,-3.403872,8.219506,23.3738,3.983396,-2.428976,12.57449,5.265172,8.580598,34.0685,4.727872,0.0742951,23.86456,9.188637,-9.295073,64.34418,17.97499,1.326627,19.53458,59.61332,0,0,-16.170271
1199.900826446281,5.916523,-3.013652,9.908378,24.90295,4.551608,-3.219317,16.563,6.910963,9.565587,36.1584,2.922551,-0.05541955,24.9442,9.225455,-8.934541,63.04197,18.15572,1.343338,19.93804,58.95108,0,0,-16.847426
1233.2314049586776,6.092008,-2.284199,11.52248,23.76855,4.001985,-3.26271,16.9174,8.665303,10.08816,34.17015,1.41347,0.0292025,25.43243,9.484253,-8.607917,62.04942,17.77537,1.442658,20.50708,58.33646,0,0,-17.7881515
1266.5619834710742,5.597867,-1.75825,12.72227,22.44414,3.462663,-3.070702,15.24868,10.26006,9.942595,30.55503,0.9875455,0.02653332,25.1478,9.942555,-8.462559,61.62344,16.86549,1.472331,21.38027,58.24068,0,0,-18.7609199
1299.892561983471,4.786388,-1.612906,13.01382,21.42742,3.100025,-2.823605,12.8898,11.5669,8.378924,26.56746,1.189103,0.03625758,24.13017,10.42807,-8.544619,62.06665,15.70563,1.240331,22.5722,58.96136,0,0,-19.3013966
1333.2231404958677,3.955473,-1.572801,12.45432,20.9406,2.966891,-2.532996,10.71208,12.25462,4.640638,23.3046,1.743497,0.05428052,22.65408,10.74792,-8.734775,63.3671,14.62634,0.6906884,23.6819,60.40552,0,0,-19.1461317
1366.5537190082644,3.228648,-1.552857,11.77674,20.5554,2.761233,-2.51608,9.248051,12.71042,1.69812,21.24541,2.212136,0.06733506,21.18543,10.75279,-8.766523,65.19099,13.90414,0.06852804,24.07222,62.11485,0,0,-18.402379
1399.884297520661,2.47994,-1.609345,11.59819,19.4548,2.03211,-3.025869,5.402399,13.76113,-0.1370561,16.4234,1.748428,1.084841,20.17489,10.35585,-8.389849,66.98556,13.67174,-0.2414744,23.4805,63.57597,0,0,-17.3234
1433.2148760330576,1.808294,-1.279531,11.87811,18.10903,1.128826,-3.559409,0.166689,14.48748,-0.392669,9.435506,0.2470816,1.928731,19.82568,9.65716,-7.575575,68.25307,13.79209,-0.1008706,22.25004,64.55959,0,0,-16.2288148
1466.5454545454545,0.9739782,-0.714729,12.35508,16.28106,0.03426402,-3.996513,-6.522185,14.75224,0.8545501,0,-2.419698,2.563192,20.10698,8.930698,-6.568611,68.6449,14.07865,0.3753442,20.96309,65.02905,0,0,-15.5358422
1499.8760330578511,-0.1266688,-0.1206536,12.89817,13.68064,-1.354797,-4.305425,-6.562798,13.97337,0.8919711,0,-2.145757,2.382929,20.87448,8.36619,-5.745132,68.12585,14.62269,1.099673,20.00549,64.90129,0,0,-15.3077018
1533.2066115702478,-1.337498,0.407021,13.66406,10.26818,-3.15157,-4.526932,-6.00025,13.05894,1.034197,0,-2.547681,2.081436,21.88473,7.955396,-5.337666,67.11446,15.58522,2.062225,19.45,64.20908,0,0,-15.267666
1566.5371900826444,-2.475595,0.8537694,15.19736,6.297654,-5.472497,-4.76511,0.8098756,12.11544,-0.2478722,11.33489,2.037785,1.639046,22.84031,7.661396,-5.249277,66.1739,16.75077,3.148089,19.19824,63.33173,0,0,-15.355311
1599.867768595041,-2.836004,1.394854,17.61071,3.419878,-7.843251,-5.041156,5.888761,11.01589,-1.097179,18.65451,3.82413,0.9042702,23.52044,7.520292,-5.187843,65.60706,17.61097,4.127633,19.14628,62.74829,0,0,-15.871304
1633.198347107438,-0.6918207,2.758222,19.63292,5.768437,-8.321168,-5.287725,10.44182,9.82084,-1.710292,24.72438,4.421377,-0.05514612,23.84672,7.521414,-4.952306,65.44719,17.86794,4.892247,19.22972,62.59147,0,0,-16.942924
1666.5289256198346,0.9571576,4.036966,20.8804,7.698935,-9.089818,-5.484974,13.80891,8.777808,-1.650787,29.05589,4.351317,-0.9996195,23.88582,7.518438,-4.533463,65.60725,17.68515,5.501925,19.38086,62.59661,0,0,-18.198183
1699.8595041322312,0.2853053,4.437389,21.2282,5.70018,-10.97196,-5.586102,15.47531,8.149551,-0.5801346,31.38441,4.311662,-1.666129,23.84998,7.312388,-4.019515,65.90198,17.50016,5.989787,19.48896,62.41431,0,0,-19.046643
1733.1900826446279,-2.7113,3.977697,20.66543,0,-13.29492,-5.534944,15.31441,7.997984,1.38903,31.91204,4.761109,-1.835367,24.04576,6.771728,-3.509267,66.01862,17.69041,6.325891,19.4277,61.88821,0,0,-19.0859556
1766.5206611570247,-3.529086,4.37046,19.1464,0,-11.55892,-5.298994,13.58394,8.175693,3.741254,30.97155,5.611295,-1.368082,24.68472,5.895747,-3.087074,65.67106,18.36466,6.544246,19.13422,61.10735,0,0,-18.2230603
1799.8512396694214,-2.242888,6.775982,16.82194,2.488764,-9.629433,-3.389099,10.66858,8.480385,5.985007,28.56693,6.38104,-0.2840944,25.65527,4.84076,-2.83051,64.88142,19.35599,6.797369,18.63924,60.24986,0,0,-16.6624727
1833.181818181818,1.04155,8.7831,13.79842,9.913835,-4.610572,-1.523006,7.502239,8.779468,7.764527,25.23124,6.637051,1.126219,26.57531,3.855188,-2.823608,63.97221,20.35521,7.280928,18.0019,59.45538,0,0,-14.921134
1866.5123966942147,3.602772,9.359116,11.83616,15.93011,-0.4571402,-0.09344409,5.870191,8.703322,8.712577,23.22095,6.66818,1.921016,27.1423,3.130878,-3.074313,63.26874,21.04914,8.059952,17.1241,58.90704,0,0,-13.739807
1899.8429752066113,2.050709,7.225515,11.60305,14.70471,0,5.739756e-06,6.471115,7.959908,8.488526,24.07467,6.955899,1.425185,27.34138,2.743524,-3.401309,62.90453,21.19818,8.950498,15.77183,58.91721,0,0,-13.7958
1933.1735537190082,0.4441136,4.404726,10.94134,13.97697,0,1.593652e-06,7.460088,7.24377,6.933247,26.05498,7.308336,0.732138,27.2444,2.724408,-3.541162,62.87181,20.70608,9.655877,13.94766,59.73244,0,0,-15.3633969
1966.5041322314048,-0.5315546,1.302972,9.516592,14.49322,0,2.292317e-06,8.519818,6.40948,4.225356,28.29357,7.530357,0.06916116,26.74722,3.144667,-3.43753,63.13043,19.65604,10.03278,12.0297,61.18108,0,0,-18.2368191
1999.8347107438015,0.5911604,-1.318263,7.887,16.86503,0,-1.33E-05,9.487651,5.323099,1.068079,30.02473,7.485323,-0.5393775,25.69627,4.063462,-3.316414,63.5897,18.28371,10.14057,10.52713,62.66873,0,0,-21.889471
2033.165289256198,5.006485,-2.266283,8.573018,21.78709,0,1.181104e-05,10.19846,4.106626,-1.597284,30.84787,7.115546,-1.129361,24.17113,5.359353,-3.460859,64.09463,16.93,10.06962,9.833001,63.58312,0,0,-25.562643
2066.495867768595,11.89787,-0.7818159,12.49961,28.85771,0,1.064348e-05,10.49854,3.000996,-3.181739,30.82635,6.522696,-1.708815,22.46763,6.708323,-3.993057,64.52785,15.91426,9.81566,10.09635,63.64573,0,0,-28.369027
2099.8264462809916,18.32938,1.154487,15.17276,35.46685,0,7.880109e-06,10.42209,2.144803,-3.622663,30.33206,5.847039,-2.270555,20.86758,7.772057,-4.816198,64.90984,15.37757,9.303159,11.23271,63.05246,0.01978234,0,-29.688532
2133.1570247933882,21.18607,1.208694,15.89749,38.10847,0,1.501992e-05,10.16845,1.552595,-3.01662,29.78361,5.275629,-2.806637,19.53086,8.390869,-5.701624,65.38982,15.25899,8.456656,13.09943,62.4126,0,0,-29.457502
2166.487603305785,19.50345,-1.258279,14.93097,35.48248,0,2.29968e-06,9.711971,1.615703,-1.632908,29.50591,5.279082,-2.856424,18.53978,8.630535,-6.452452,66.04762,15.36672,7.250226,15.60432,62.31602,0,0,-28.102717
2199.8181818181815,11.61045,-6.64826,12.45926,26.7259,0.6483091,-1.084206,8.375572,2.719718,0.02797646,29.21373,6.201121,-1.898195,17.88493,8.684395,-7.011367,66.74026,15.45524,5.80927,18.42654,62.82959,0,0,-26.278054
2233.148760330578,2.88785,-10.5851,9.034442,16.68846,0.09278741,-1.807722,6.380886,3.746073,1.731331,28.35583,7.054327,-0.9172098,17.41393,8.718955,-7.427885,67.28186,15.36176,4.445543,20.83289,63.56044,0,0,-24.5939059
2266.479338842975,-8.682653,-13.14402,6.384756,0,-5.115194,-2.350418,4.471068,4.285161,3.045233,27.42606,7.501717,-0.2973981,16.91811,8.769253,-7.749056,67.65195,15.06651,3.458929,22.12784,64.13981,0,0,-23.4264319
2299.809917355372,-9.977662,-13.35893,8.362222,0,-4.29938,-2.316373,3.012009,4.392487,3.589324,26.88283,7.660423,-0.04110784,16.28847,8.762441,-7.948389,67.93729,14.59351,2.959625,22.12731,64.41801,0,0,-22.8456818
2333.1404958677685,-10.84675,-13.35251,10.0338,0,-4.27141,-2.386103,2.080555,4.223167,3.268963,26.82975,7.667131,-0.01871478,15.57684,8.636609,-7.959521,68.21307,14.01349,2.911142,21.11853,64.28817,0,0,-22.7068443
2366.471074380165,-11.45805,-13.26435,11.05681,0,-4.579795,-2.513537,1.595814,3.892992,2.309104,27.13182,7.611617,-0.08685612,14.94676,8.423174,-7.771918,68.48582,13.47973,3.192488,19.56454,63.65448,0,0,-22.8527456
2399.801652892562,-8.934372,-12.51355,12.23709,5.783911,-2.117663,-2.59758,1.424915,3.46589,1.097179,27.58787,7.534317,-0.1534759,14.54263,8.231417,-7.48174,68.66573,13.09201,3.617362,17.9128,62.6079,0,0,-23.196654
2433.1322314049585,-7.446135,-11.88673,12.73397,9.234441,-0.8047857,-2.614426,1.32648,3.004252,0.06852804,27.87872,7.451588,-0.1608392,14.40984,8.162578,-7.240661,68.6049,12.82272,4.007852,16.52155,61.42689,0,0,-23.632576
2466.462809917355,-6.596239,-11.31533,12.85254,11.22047,-0.1119058,-2.575624,1.099673,2.546626,-0.4242849,27.72106,7.36226,-0.1040662,14.56421,8.230893,-7.142949,68.16919,12.63175,4.248514,15.61007,60.36716,0,0,-23.984888
2499.7933884297518,-6.081347,-10.71556,12.90684,12.40226,0.309643,-2.537833,0.6994157,2.088349,-0.309643,27.08591,7.253363,-0.02843874,14.99185,8.385602,-7.173121,67.3624,12.5141,4.262321,15.29071,59.55824,0,0,-24.133408
2533.1239669421484,-5.941088,-10.11685,13.13654,12.7351,0.3841043,-2.593027,0.1027921,1.625802,0.2676108,25.96216,6.969478,-0.02219462,15.53508,8.598752,-7.293425,66.43334,12.43471,4.012833,15.60584,59.06142,0,0,-24.08891
2566.454545454545,-6.406799,-9.652432,13.53159,11.69127,-0.2398483,-2.845495,-0.7149112,1.166905,1.100562,24.23067,6.25539,-0.1994148,15.96814,8.879293,-7.551741,65.73413,12.35296,3.569632,16.38897,58.87178,0,0,-23.881945
2599.785123966942,-6.816933,-9.270349,14.08539,10.47938,-0.9753835,-3.359466,-1.314476,0.7161341,1.917549,22.6649,5.419312,-0.6384176,16.22555,9.224561,-7.997907,65.43273,12.31004,3.121736,17.18315,58.85969,0,0,-23.560721
2633.115702479339,-6.99207,-9.008573,14.78407,9.363237,-1.614225,-4.124336,0.5657911,0.7032753,2.482543,23.96159,4.928116,-1.065651,16.45553,9.641614,-8.482858,65.38274,12.38523,2.848813,17.50953,58.85157,0,0,-23.481221
2666.4462809917354,-7.128574,-8.956532,15.6645,8.101618,-2.130195,-5.07959,3.42914,1.52304,2.294223,26.56461,4.644141,-1.076738,16.87082,10.1881,-8.699401,65.25023,12.58214,2.755627,17.2687,58.80962,0,0,-24.236639
2699.776859504132,-3.34609,-7.568286,17.36994,14.56951,1.167681,-5.846434,6.379503,3.165405,0.7124436,30.51212,5.479797,-0.4277172,17.58898,10.90003,-8.474357,64.85608,12.87403,2.649889,16.86056,58.85313,0,0,-25.986347
2733.1074380165287,1.931582,-4.317237,18.89258,22.88107,4.301292,-5.474181,6.929851,4.764264,-1.193538,31.9534,6.329764,0.05978284,18.54482,11.6812,-7.919709,64.37361,13.28869,2.333723,16.81636,59.07316,0,0,-28.118008
2766.4380165289253,3.564912,-1.925507,19.53929,24.26436,3.985853,-4.75598,5.455856,6.366488,-1.746525,28.86675,5.167633,0.08970671,19.51893,12.29842,-7.313418,64.13565,13.83078,1.85224,17.25662,59.42061,0,0,-29.659184
2799.768595041322,3.635504,-0.2073289,20.11947,24.16807,3.544918,-4.06975,4.647345,7.990561,-1.693735,25.72187,4.011125,0.09384912,20.28127,12.53358,-6.906054,64.43109,14.40831,1.472065,17.80193,59.8852,0,0,-29.945155
2833.0991735537186,2.841865,1.136911,21.1528,23.65798,3.238215,-3.477338,5.032948,9.410802,-1.806345,23.87273,3.499055,0.09734149,20.70181,12.37913,-6.856514,65.41565,14.87495,1.346684,18.06034,60.63805,0,0,-29.058387
2866.4297520661153,2.427935,2.570109,22.30276,23.98903,3.082928,-3.005602,6.281257,10.5325,-2.803305,23.40479,3.600707,0.1125647,20.75782,12.04582,-7.264539,66.92672,15.10223,1.338376,18.09644,61.77704,-0.01978234,0,-27.676303
2899.7603305785124,3.283364,4.53347,23.61773,25.71342,2.853894,-2.665732,7.860775,11.27964,-4.73102,23.89085,4.06486,0.1381069,20.54743,11.75928,-8.096169,68.47559,15.06028,1.211277,18.29583,63.07864,0,0,-26.464534
2933.090909090909,6.099597,7.24158,24.22925,29.12759,2.118864,-2.390601,9.492601,11.57859,-7.064025,25.17678,4.830713,0.1740267,20.28423,11.59495,-9.074207,69.56097,14.83574,0.8842595,18.89766,64.13202,0,0,-25.725136
2966.4214876033056,9.71594,9.728752,23.48995,32.54663,0.392669,-2.295364,10.7414,11.47054,-9.066225,26.73475,5.678373,0.2099376,20.15596,11.48974,-9.767266,69.94304,14.54953,0.5028,19.79831,64.743,0,0,-25.506919
2999.7520661157023,11.88994,11.16438,23.05104,33.76133,-2.32389,-2.610546,8.737049,11.86371,-9.730963,24.99783,5.879366,0.5083891,20.16642,11.33235,-9.851974,69.72086,14.30273,0.3202056,20.69305,64.77013,0,0,-25.720131
3033.082644628099,13.12785,12.42891,22.95824,33.805,-5.615729,-2.841296,8.535756,11.44725,-9.810451,25.74823,6.093423,0.4778136,20.12964,11.03626,-9.273678,69.23658,14.1504,0.4756011,21.35326,64.31882,0,0,-26.173417
3066.4132231404956,13.11901,13.42708,23.18479,32.69453,-8.616846,-2.973355,10.30931,10.36658,-9.610591,28.98149,6.244317,0.2330117,19.85127,10.60161,-8.200858,68.83285,14.04427,0.8755867,21.76542,63.51554,0,0,-26.721957
3099.743801652892,11.98173,14.13652,23.61738,30.66698,-10.6015,-3.070651,11.98356,9.167883,-9.129485,32.3167,6.260184,-0.1183964,19.42043,10.11441,-6.912625,68.61584,13.93787,1.334569,21.99893,62.5432,0,0,-27.326225
3133.074380165289,10.28356,14.66309,24.01486,28.0555,-11.40401,-3.163322,13.20698,7.96537,-8.685277,35.33718,6.355392,-0.4983545,19.2312,9.653637,-5.691206,68.41944,13.94954,1.746413,22.07732,61.6048,0,0,-27.915438
3166.4049586776855,8.391898,14.98378,24.16369,24.77894,-11.44481,-3.249022,14.39655,6.707373,-8.329588,38.18987,6.581924,-0.8727989,19.57485,9.229821,-4.74453,68.08778,14.30107,2.129644,21.96362,60.79766,0,0,-28.279381
3199.735537190082,6.2386,14.97394,24.06693,20.57135,-11.40137,-3.267074,14.96373,5.749312,-7.44131,39.80816,6.976736,-1.127366,20.33602,8.800313,-4.159506,67.74719,15.14111,2.629943,21.42062,60.04591,0,0,-28.141721
3233.0661157024792,2.644269,14.06457,23.93034,13.50932,-12.65384,-3.11618,13.91288,5.536119,-5.514235,38.96013,7.653656,-1.053266,21.14856,8.317581,-3.864355,67.61652,16.29799,3.361326,20.16987,59.26492,0,0,-27.369498
3266.396694214876,-4.357075,11.42429,23.6366,0,-17.12463,-2.719499,10.70361,6.073866,-2.852727,35.1212,8.311204,-0.3759107,21.67961,7.794072,-3.658054,67.69414,17.14327,4.136165,18.61723,58.67868,0,0,-26.123116
3299.7272727272725,-2.258194,12.95893,20.28131,6.179585,-12.25554,-1.481593,5.667525,6.979362,-0.06852804,28.54844,8.203055,0.9397762,21.74862,7.302642,-3.375355,67.85898,17.09014,4.588427,17.86506,58.6818,0,0,-24.751202
